gauge_id,pilot_split,gauge_name,state,drain_sqkm_attr,original_split,obs_years_usable,processing_status,selected_threshold_quantile,selected_threshold_value,q99_event_count,event_count,annual_peak_years,unit_area_peak_median,unit_area_peak_p90,q99_event_frequency,rbi,rising_time_median_hours,event_duration_median_hours,annual_peak_unit_area_median,annual_peak_unit_area_p90,error_detail
01059000,train,"Androscoggin River near Auburn, Maine",ME,8444.24,train,32,ok,Q99,958.52368,73,73,35,0.13245876479114757,0.1681387966234972,2.28125,0.026233026057227608,13.0,38.0,0.1420997508360729,0.19006994400917077,
01069500,train,"MOUSAM RIVER NEAR WEST KENNEBUNK, ME",ME,264.5136,train,16,ok,Q99,27.8991272,34,34,17,0.15428918588685042,0.25909342733228086,2.125,0.017997428785879975,12.0,37.0,0.1426472438468192,0.25885255956593534,
01075000,train,"PEMIGEWASSET RIVER AT WOODSTOCK, NH",NH,504.288,train,18,ok,Q99,130.398864,136,136,24,0.4067513405038391,0.8205216860206865,7.555555555555555,0.03709117590509456,4.0,12.0,0.7973589694777587,1.5471290849673198,
01082000,train,"CONTOOCOOK RIVER AT PETERBOROUGH, NH",NH,175.023,train,20,ok,Q99,24.190759072000027,60,60,24,0.1981915519674557,0.41223842809230793,3.0,0.024760701402356453,6.0,28.5,0.23216724659044813,0.45478894088205546,
01105880,train,"HERRING RIVER AT NORTH HARWICH, MA",MA,25.5222,train,17,ok,Q99,0.7645536,44,44,18,0.03471338207521295,0.05052648564778899,2.588235294117647,0.010302559425013088,2.0,12.0,0.037764498358292,0.06253124135066726,
01110000,train,"QUINSIGAMOND RIVER AT NORTH GRAFTON, MA",MA,66.08279,train,33,ok,Q99,6.0739536,52,52,35,0.11055426685223187,0.17133768837544538,1.5757575757575757,0.009026278519014549,12.0,46.0,0.10755473248027209,0.17699395319114097,
01117468,train,"BEAVER RIVER NEAR USQUEPAUG, RI",RI,25.3413,train,34,ok,Q99,2.371532,108,108,35,0.11677007888308807,0.2087893707110527,3.176470588235294,0.013654672749289777,9.5,24.0,0.13995648210628497,0.2962831235966585,
01118300,train,"PENDLETON HILL BROOK NEAR CLARKS FALLS, CT.",CT,10.3644,train,30,ok,Q99,1.6565328,143,143,35,0.2281321446489908,0.5869963027285707,4.766666666666667,0.02577698898776599,5.0,19.0,0.36883640152830843,0.7671797151788815,
01123000,train,"LITTLE RIVER NEAR HANOVER, CT.",CT,77.85271,train,29,ok,Q99,12.15732253599991,128,128,35,0.23773826755677485,0.44874291466539823,4.413793103448276,0.026602692431913075,9.0,22.0,0.39100193172466313,0.6979839134694219,
01129200,train,"CONNECTICUT R BELOW INDIAN STREAM NR PITTSBURG, NH",NH,658.7442,train,31,ok,Q99,66.54448,85,85,35,0.12444456588763894,0.21374804969819872,2.7419354838709675,0.009750897739982852,10.0,24.0,0.14690476819378448,0.24459052846309692,
01144000,train,"WHITE RIVER AT WEST HARTFORD, VT",VT,1790.244,train,19,ok,Q99,250.037344,124,124,34,0.1850622373263086,0.3332306568266672,6.526315789473684,0.022211847848176147,6.0,16.0,0.26474181173069145,0.5155644124488058,
01157000,train,"ASHUELOT RIVER NEAR GILSUM, NH",NH,182.5785,train,12,ok,Q99,29.095512,39,39,17,0.21635590170803246,0.5857894198933612,3.25,0.019101660072503114,10.0,29.0,0.30049430792782283,0.7328442257464182,
01170500,train,"CONNECTICUT RIVER AT MONTAGUE CITY, MA",MA,20389.69,train,31,ok,Q99,1968.0176,54,54,33,0.10881093729232764,0.13038563940893658,1.7419354838709677,0.03655882202187715,12.0,40.0,0.11200513200544002,0.13274656593601963,
01183500,train,"WESTFIELD RIVER NEAR WESTFIELD, MA",MA,1292.801,train,34,ok,Q99,163.17556,114,114,35,0.15989517334841172,0.23951420829655917,3.3529411764705883,0.028767625917669525,5.0,18.0,0.19984706323711074,0.3171619328883565,
01189000,train,"PEQUABUCK R AT FORESTVILLE, CT.",CT,116.4466,train,22,ok,Q99,17.08536603200015,204,204,30,0.23651723279168305,0.5451963870134465,9.272727272727273,0.05459503666544897,2.0,8.5,0.40112585049239047,0.9685625376052593,
01195490,train,"QUINNIPIAC RIVER AT SOUTHINGTON, CT.",CT,47.5542,train,30,ok,Q99,6.9800912,131,131,35,0.2072213684595682,0.3441780200276737,4.366666666666666,0.026418552512202154,8.0,21.0,0.2816543312683212,0.5206139150695417,
01196620,train,"MILL R NR HAMDEN, CT.",CT,63.81,train,28,ok,Q99,10.6188,147,147,35,0.2780202977589719,0.5453901770882307,5.25,0.030154447163385313,6.0,19.0,0.40993016768531576,0.8021096379877763,
01382500,train,PEQUANNOCK R AT MACOPIN INTAKE DAM NJ,NJ,164.1465,train,40,ok,Q99,21.54724420431875,87,87,43,0.19493552405930067,0.30309886351521353,2.175,0.05041283543680211,14.0,48.0,0.22253701419159105,0.3229086830070767,
01555000,train,"Penns Creek at Penns Creek, PA",PA,792.6156,train,34,ok,Q99,90.755344,96,96,40,0.16800041785702935,0.26892570875465993,2.823529411764706,0.015257690603511866,8.0,29.0,0.21667677497137325,0.33369652376259057,
01585500,train,"CRANBERRY BRANCH NEAR WESTMINSTER, MD",MD,8.415,train,31,ok,Q99,0.661008497557749,363,363,39,0.19264846108140227,0.5831611931075461,11.709677419354838,0.13639006245281082,2.0,8.0,0.7419910160427808,2.3131275484254314,
01589197,train,"GWYNNS FALLS NEAR DELIGHT, MD",MD,10.6209,train,26,ok,Q99,1.73581984,419,419,27,0.39325556214633406,1.4098545170371624,16.115384615384617,0.22623805310907688,2.0,6.0,2.128912314398968,3.7432597237522245,
01589300,train,"GWYNNS FALLS AT VILLA NOVA, MD",MD,84.519,train,28,ok,Q99,16.322015896000032,296,296,33,0.33461593251221616,0.6080880275441025,10.571428571428571,0.10752645923948095,4.0,9.0,0.6566680628024467,1.4267453803286834,
01613050,train,"Tonoloway Creek near Needmore, PA",PA,27.8982,train,33,ok,Q99,3.6670256,130,130,34,0.21530784064921754,0.4356653289459536,3.9393939393939394,0.034517836472297385,3.0,24.0,0.3244208300177073,0.618924400857403,
01614500,train,"CONOCOCHEAGUE CREEK AT FAIRVIEW, MD",MD,1309.48,train,31,ok,Q99,130.328072,91,91,35,0.14758695054525459,0.25787170479885146,2.935483870967742,0.01684327761853222,13.0,31.0,0.15088468094205332,0.3067429880563277,
01617000,train,"TUSCARORA CREEK ABOVE MARTINSBURG, WV",WV,29.8539,train,18,ok,Q99,1.8264336,86,86,20,0.10153036829182117,0.2504073236662547,4.777777777777778,0.025446787484225273,4.0,13.0,0.15160392906966258,0.3997585351458083,
01618000,train,"POTOMAC RIVER AT SHEPHERDSTOWN, WV",WV,15422.54,train,11,ok,Q99,1372.0268312000003,39,39,18,0.10575739664153894,0.17249839261237124,3.5454545454545454,0.013735843225108372,11.0,28.0,0.10759346255545454,0.18506626379312358,
01638350,train,"S F CATOCTIN CREEK AT RT 698 NEAR WATERFORD, VA",VA,81.8712,train,23,ok,Q99,9.8542464,165,165,25,0.24380959697800444,0.6365739161023656,7.173913043478261,0.07026077354659609,4.0,12.0,0.5813499902761214,1.336614995330026,
01638500,train,"POTOMAC RIVER AT POINT OF ROCKS, MD",MD,25001.5,train,30,ok,Q99,1841.0521480000164,80,80,34,0.09847992160470372,0.16207563866168032,2.6666666666666665,0.011413872447265161,13.5,32.5,0.10251482351058937,0.18311375877447353,
01653600,train,"PISCATAWAY CREEK AT PISCATAWAY, MD",MD,102.7305,train,27,ok,Q99,15.1070128,141,141,34,0.21865270391947864,0.6146807812674911,5.222222222222222,0.05648801515981707,9.0,19.0,0.3938229445004161,1.440227391058821,
01656000,train,"CEDAR RUN NEAR CATLETT, VA",VA,241.2711,train,33,ok,Q99,30.582144,208,208,35,0.20817629629077003,0.4655285577095641,6.303030303030303,0.06217816862630227,6.0,13.0,0.3946400542791905,0.9324068137460314,
01656903,train,"FLATLICK BRANCH ABOVE FROG BRANCH AT CHANTILLY, VA",VA,10.8702,train,16,ok,Q99,2.1254896827399397,217,217,19,0.4419805593370499,1.2426687166652315,13.5625,0.18180899202153442,2.0,8.0,1.7357939802298392,5.578593512538867,
01660400,train,"AQUIA CREEK NEAR GARRISONVILLE, VA",VA,90.6984,train,25,ok,Q99,10.904374927999974,214,214,34,0.21300416324874527,0.5147535568433401,8.56,0.0651099879560843,4.0,13.0,0.5049970451518438,0.6717943690296632,
01661050,train,"ST CLEMENT CREEK NEAR CLEMENTS, MD",MD,47.85433,train,27,ok,Q99,5.7199936,163,163,36,0.18358395572563657,0.5609000213773759,6.037037037037037,0.05534467667791642,7.0,19.0,0.36583652095850056,1.7130557673673419,
01671100,train,"LITTLE RIVER NEAR DOSWELL, VA",VA,277.6545,train,32,ok,Q99,23.1348256,84,84,35,0.11269424410553404,0.2729393400791271,2.625,0.019262894126247723,14.0,32.0,0.11524388763733345,0.3271702580005007,
01673000,train,"PAMUNKEY RIVER NEAR HANOVER, VA",VA,2796.263,train,22,ok,Q99,202.11116,35,35,23,0.08967155950638406,0.14238081611064482,1.5909090909090908,0.013604921090297739,23.0,54.0,0.08683609517416638,0.14926694377460206,
02011800,train,"JACKSON RIVER BL GATHRIGHT DAM NR HOT SPGS, VA",VA,895.0734,train,34,ok,Q99,100.099888,87,87,35,0.14884873575731333,0.18437628735252326,2.5588235294117645,0.014816368428930715,3.0,30.0,0.15849780364381288,0.19551226078218836,
02017500,train,"JOHNS CREEK AT NEW CASTLE, VA",VA,276.1497,train,33,ok,Q99,29.808387440000494,138,138,35,0.19470064244140045,0.34828214986291856,4.181818181818182,0.023252109514839595,6.5,18.0,0.2655824431458734,0.517629410424853,
02018500,train,"CATAWBA CREEK NEAR CATAWBA, VA",VA,91.63204,train,34,ok,Q99,9.859131048000016,145,145,35,0.23841454582916627,0.8407087128039487,4.264705882352941,0.04825236782333338,4.0,18.0,0.45117982749265434,1.181874828935381,
02027500,train,"PINEY RIVER AT PINEY RIVER, VA",VA,123.3423,train,32,ok,Q99,17.4431488,110,110,35,0.23158780077880825,0.6382295773631594,3.4375,0.02320624534152732,4.0,25.5,0.5113871883368479,1.0851050710097025,
02028500,train,"ROCKFISH RIVER NEAR GREENFIELD, VA",VA,245.4534,train,26,ok,Q99,29.449472,143,143,28,0.20708067600611768,0.567943269068589,5.5,0.033280006044296366,4.0,13.0,0.5273635321409278,0.8181128768230549,
02035000,train,"JAMES RIVER AT CARTERSVILLE, VA",VA,16207.12,train,29,ok,Q99,1284.8748,74,74,31,0.10727701898918499,0.14347427698443646,2.5517241379310347,0.013461573727184529,15.0,37.0,0.12627763106585252,0.17179174091386992,
02038850,train,"HOLIDAY CREEK NEAR ANDERSONVILLE, VA",VA,22.00359,train,31,ok,Q99,2.02252744,217,217,35,0.20590676339633668,0.6111312737603274,7.0,0.07625946402370823,3.0,13.0,0.48259397671016413,2.685796345050967,
02040000,train,"APPOMATTOX RIVER AT MATTOAX, VA",VA,1878.608,train,31,ok,Q99,139.035488,39,39,35,0.09330365462086822,0.1799750623866182,1.2580645161290323,0.012258551347373099,47.0,105.0,0.07423594491240323,0.18118092545118514,
02042500,train,"CHICKAHOMINY RIVER NEAR PROVIDENCE FORGE, VA",VA,646.929,train,34,ok,Q99,51.961328,46,46,35,0.11916684520248744,0.193140020002195,1.3529411764705883,0.009274682423837149,18.0,70.0,0.11686886196166814,0.20213498297340204,
02044500,train,"NOTTOWAY RIVER NEAR RAWLINGS, VA",VA,819.7965,train,34,ok,Q99,71.216752,81,81,35,0.13151582862332298,0.2946944743922498,2.3823529411764706,0.021357267742004242,17.0,38.0,0.1960216224392273,0.36441024083415824,
02062500,train,"ROANOKE (STAUNTON) RIVER AT BROOKNEAL, VA",VA,6229.019,train,33,ok,Q99,508.99448,77,77,35,0.11183033476057787,0.1692683949109804,2.3333333333333335,0.01653456555083744,10.0,29.0,0.11046655019032692,0.21100020276065945,
02070500,train,"MAYO RIVER NEAR PRICE, NC",NC,672.642,train,29,ok,Q99,58.332608,173,173,32,0.15870899527534704,0.3334993794618831,5.9655172413793105,0.029494094572334286,5.0,15.0,0.28689702992081967,0.5415891841425305,
02074500,train,"SANDY RIVER NEAR DANVILLE, VA",VA,288.531,train,33,ok,Q99,26.122248,184,184,35,0.19346098686103053,0.510089272903085,5.575757575757576,0.04480526351246035,5.0,17.0,0.48334577567055187,0.8669800167053108,
02075045,train,"DAN RIVER AT STP NEAR DANVILLE, VA",VA,5483.278,train,29,ok,Q99,496.95984,84,84,30,0.11871228123031514,0.18875188162993012,2.896551724137931,0.02632246981623424,12.0,27.0,0.1456952793566184,0.21028663802929562,
0209553650,train,"BUFFALO CREEK AT SR2819 NR MCLEANSVILLE, NC",NC,229.7493,train,26,ok,Q99,56.775184,193,193,28,0.35342185590989833,0.6633977818430785,7.423076923076923,0.09125640519623912,5.0,12.0,0.6398260538769869,0.9237344218241361,
02104220,train,"ROCKFISH CREEK AT RAEFORD, NC",NC,241.7823,train,34,ok,Q99,11.397512,78,78,35,0.06482421914259232,0.11837593405307172,2.2941176470588234,0.008380951610330705,13.5,37.5,0.07823410729404097,0.1710492720103995,
02163001,train,"SALUDA RIVER NEAR WILLIAMSTON, SC",SC,1087.174,train,17,ok,Q99,107.36951848000017,44,44,18,0.1321846916868873,0.22386096135224742,2.588235294117647,0.040469110294069605,10.5,30.5,0.1598913844517989,0.27406509795120204,
02218565,train,"APALACHEE RIVER AT FENCE ROAD, NEAR DACULA, GA",GA,14.832,train,23,ok,Q99,2.44861740880001,260,260,25,0.31668346817691473,0.9994978910463861,11.304347826086957,0.1135302396940069,2.0,8.5,1.1068409385113267,1.7829732686084143,
02232000,train,ST. JOHNS RIVER NEAR MELBOURNE FLA,FL,2575.944,train,29,ok,Q99,139.743408,21,21,32,0.06155959912172004,0.09124012012683505,0.7241379310344828,0.06701704135586092,13.0,89.0,0.0448230831105024,0.08795052904876816,
02298880,train,MYAKKA RIVER AT CONTROL NEAR LAUREL FL,FL,682.3655,train,17,ok,Q99,67.110816,11,11,18,0.14980776138301247,0.224504152100304,0.6470588235294118,0.004708631473165852,47.0,165.0,0.10893223646271682,0.2544760788756173,
02303420,train,CYPRESS CREEK AT WORTHINGTON GARDENS FL,FL,292.1625,train,32,ok,Q99,17.3581984,17,17,35,0.07773096684208275,0.1453821075600051,0.53125,0.0047512625146588165,74.0,186.0,0.028591814486801006,0.09087350936550721,
02304510,train,HILLSBOROUGH RIVER AT ROWLETT PK DR NEAR TAMPA FL,FL,1601.19,train,10,ok,Q99,48.350936,37,37,14,0.03691711789356666,0.04633429886521899,3.7,0.1232947171408991,2.0,9.0,0.04292996583790805,0.05603443738719327,
02324500,train,"FENHOLLOWAY RIVER AT FOLEY, FLA.",FL,312.1136,train,15,ok,Q99,15.2344384,9,9,17,0.06042347658032203,0.08118157183794618,0.6,0.005515282044239061,35.0,97.0,0.02903230105961419,0.06390735270747573,
02342500,train,"UCHEE CREEK NEAR FORT MITCHELL, AL.",AL,830.574,train,30,ok,Q99,116.13993935999909,77,77,31,0.25126577041901144,0.47968919807265853,2.566666666666667,0.028416846886383712,21.0,37.0,0.32729326947388193,0.6682237585091756,
02343940,train,"SAWHATCHEE CREEK AT CEDAR SPRINGS, GA",GA,168.3378,train,23,ok,Q99,20.387104911999902,46,46,24,0.20269805118042414,0.5290335028733892,2.0,0.016927809952752365,13.5,42.0,0.20269805118042414,0.6659177677265594,
02371500,train,CONECUH RIVER AT BRANTLEY AL,AL,1292.785,train,30,ok,Q99,119.496896,44,44,31,0.12977953797421843,0.25736870399950496,1.4666666666666666,0.009932349503513797,15.5,56.0,0.10776629988745227,0.28255798141222244,
02372250,train,PATSALIGA CREEK NEAR BRANTLEY AL,AL,1145.223,train,30,ok,Q99,109.869184,46,46,31,0.1583701200552207,0.29423956731571055,1.5333333333333334,0.01178637095830836,15.5,54.5,0.16665333476536884,0.3066025743457824,
02374500,train,MURDER CREEK NEAR EVERGREEN AL,AL,445.7151,train,29,ok,Q99,42.4752,78,78,31,0.14929824006411269,0.3387481770305739,2.689655172413793,0.015431067049448117,10.0,32.0,0.18932287463449185,0.7607857126671275,
02400100,train,TERRAPIN CREEK AT ELLISVILLE AL,AL,654.7608,train,30,ok,Q99,70.225664,114,114,31,0.1602321702826437,0.29704579260090097,3.8,0.021752345167317676,6.0,18.5,0.24542984247071603,0.3686853580727496,
02419890,train,TALLAPOOSA RIVER NEAR MONT.-MONT. WATER WORKS,AL,12066.89,train,26,ok,Q99,1006.7613488000098,34,34,29,0.1167459718286982,0.1819183839415127,1.3076923076923077,0.01960114077209711,34.0,67.0,0.08260217504261662,0.18275731228178926,
02425000,train,CAHABA RIVER NEAR MARION JUNCTION AL,AL,4572.621,train,27,ok,Q99,541.077414400005,35,35,31,0.1569845565595749,0.19482185993547246,1.2962962962962963,0.011619528632958,39.0,81.0,0.12849820704580592,0.19259249345178617,
02450180,train,"MULBERRY FORK NEAR ARKADELPHIA, AL.",AL,1264.127,train,26,ok,Q99,241.04676,90,90,31,0.27384343503461284,0.5558629726285413,3.4615384615384617,0.027423330151324265,11.0,26.0,0.35616446765237986,0.5997675233580171,
02455980,train,TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL,AL,71.4042,train,30,ok,Q99,12.105148832000149,266,266,31,0.4040557782315326,1.0519032773982482,8.866666666666667,0.08268755351597214,2.0,9.0,1.172857282904927,2.369508796401332,
02461500,train,"VALLEY CREEK NEAR BESSEMER, AL",AL,138.8301,train,30,ok,Q99,34.90951737599978,452,452,31,0.4242519741756291,0.8546739590333801,15.066666666666666,0.13324293569700238,2.0,6.0,1.0091281933816947,1.6541747646944,
02479945,train,"BIG CREEK AT COUNTY RD 63 NEAR WILMER, AL.",AL,81.999,train,30,ok,Q99,10.335632,133,133,31,0.20685329333284552,0.6167612385516893,4.433333333333334,0.028347912496060137,7.0,20.0,0.4152605763484921,0.9548403273210649,
03032500,train,"Redbank Creek at St. Charles, PA",PA,1376.622,train,31,ok,Q99,190.87646959999918,117,117,34,0.19932108596259537,0.33970977653996526,3.774193548387097,0.022451648116991355,7.0,19.0,0.26226458679288867,0.3928312114727209,
03044000,train,"Conemaugh River at Tunnelton, PA",PA,3525.936,train,15,ok,Q99,353.96,13,13,16,0.12829526117320336,0.16720546714404344,0.8666666666666667,0.017049501055432122,22.0,126.0,0.09356117637983219,0.16202547068352913,
03048500,train,"Kiskiminetas River at Vandergrift, PA",PA,4728.982,train,33,ok,Q99,470.05888,30,30,34,0.12073158239976384,0.1575423649318183,0.9090909090909091,0.011284554785711855,26.5,93.5,0.10329174439657415,0.1547280391424624,
03057000,train,"TYGART VALLEY RIVER AT COLFAX, WV",WV,3514.229,train,14,ok,Q99,379.44512,23,23,15,0.12932698466719159,0.16486168886546668,1.6428571428571428,0.010605076081845483,9.0,67.0,0.11522591157263799,0.16131627620169317,
03095500,train,Mosquito Creek bl Mosquito Ck Dam nr Cortland OH,OH,245.4543,train,17,ok,Q99,19.8500768,19,19,18,0.08704278393167282,0.10143454973084604,1.1176470588235294,0.012409312897836361,13.0,74.0,0.08133222355444578,0.10061834337389892,
03117000,train,Tuscarawas River at Massillon OH,OH,1336.8,train,34,ok,Q99,112.417696,54,54,35,0.1089840933572711,0.13509155595451824,1.588235294117647,0.017003836606194297,21.0,54.0,0.10866635547576302,0.13760168521843208,
03145483,train,Raccoon Creek near Granville OH,OH,205.7877,train,14,ok,Q99,39.64352,108,108,18,0.3073684773191012,0.4992544724490336,7.714285714285714,0.06654471382831262,5.0,14.0,0.4609667147259044,0.7368243330383693,
03155000,train,"LITTLE KANAWHA RIVER AT PALESTINE, WV",WV,3924.7,train,28,ok,Q99,481.3856,82,82,29,0.1646828955079369,0.27240318597599816,2.9285714285714284,0.02290912889394793,12.0,32.0,0.21103941702550513,0.3170281020205366,
03157000,train,Clear Creek near Rockbridge OH,OH,228.8763,train,29,ok,Q99,25.5409748880001,200,200,35,0.19857217195489443,0.3813080585451617,6.896551724137931,0.049575486773747714,4.0,14.0,0.3028070971087876,0.5648233873057195,
03165000,train,"CHESTNUT CREEK AT GALAX, VA",VA,101.9961,train,34,ok,Q99,12.8558272,227,227,35,0.2593723720808933,0.6036983923895131,6.676470588235294,0.03889308990896021,4.0,12.0,0.5850974301958605,1.2713896472512185,
03167000,train,"REED CREEK AT GRAHAMS FORGE, VA",VA,668.9571,train,33,ok,Q99,49.58767223999802,117,117,34,0.108364210500195,0.2763287367754973,3.5454545454545454,0.01907506753997278,10.0,26.0,0.18085394115706374,0.3651683409892802,
03168000,train,"NEW RIVER AT ALLISONIA, VA",VA,5728.39,train,34,ok,Q99,501.20736,110,110,35,0.12982181031668583,0.2999804496551387,3.235294117647059,0.018334052626623975,10.0,28.0,0.19229199129249228,0.38782180403219757,
03175500,train,"WOLF CREEK NEAR NARROWS, VA",VA,578.2518,train,32,ok,Q99,63.7128,102,102,35,0.19930655814646836,0.44084945693208416,3.1875,0.019666362615096546,8.0,30.0,0.29283862843142033,0.5376869799627083,
03179000,train,"BLUESTONE RIVER NEAR PIPESTEM, WV",WV,1024.424,train,28,ok,Q99,117.089968,92,92,29,0.15278938408315307,0.27170388979563154,3.2857142857142856,0.022362038749214597,8.0,26.0,0.2128409330511585,0.40135718803932746,
03187500,train,"CRANBERRY RIVER NEAR RICHWOOD, WV",WV,207.415,train,27,ok,Q99,44.245,151,151,29,0.3658801147457995,0.7563342670491526,5.592592592592593,0.03551406709538564,4.0,17.0,0.731760229491599,1.1593484829930332,
03201980,train,Little Raccoon Creek near Ewington OH,OH,256.6818,train,20,ok,Q99,32.91828,50,50,22,0.17761309138396256,0.28547719082537215,2.5,0.022833619527000887,14.0,40.5,0.2083644263052542,0.42958098003052836,
03221000,train,Scioto River below O Shaughnessy Dam nr Dublin OH,OH,2549.06,train,34,ok,Q99,268.443264,73,73,35,0.13469325947604216,0.2101770283947808,2.1470588235294117,0.022109690131107463,9.0,42.0,0.16218734749280125,0.24094818952868904,
03228500,train,Big Walnut Creek at Central College OH,OH,490.9968,train,34,ok,Q99,75.605856,96,96,35,0.21727950976462576,0.30515732078090935,2.823529411764706,0.02867201977670435,8.0,31.5,0.26240790164009214,0.3686398477546086,
03228750,train,Alum Creek near Kilbourne OH,OH,169.9686,train,19,ok,Q99,36.81184,138,138,25,0.32903536300234276,0.663568532070041,7.2631578947368425,0.07882703281604404,5.0,14.0,0.5976781593776732,1.1367130540582204,
03229796,train,Walnut Creek at Ashville OH,OH,704.7171,train,15,ok,Q99,95.498408,50,50,20,0.1945803557200471,0.3262259706767439,3.3333333333333335,0.0350093161807637,6.0,35.0,0.19031103970657165,0.36702054086668257,
03230800,train,Deer Creek at Mount Sterling OH,OH,594.3465,train,28,ok,Q99,84.100896,89,89,30,0.21391971181793784,0.4223127673840092,3.1785714285714284,0.03188769929246317,13.0,28.0,0.28062073554736167,0.5338464077772814,
03234300,train,Paint Creek at Chillicothe OH,OH,2944.457,train,32,ok,Q99,261.72935071999404,135,135,36,0.12069316685555265,0.21320856646913175,4.21875,0.02404377689400201,7.0,21.0,0.17118234024134163,0.2584564828082054,
03261500,train,Great Miami River at Sidney OH,OH,1403.33,train,31,ok,Q99,152.000334880001,70,70,35,0.13663224758253584,0.19832232532618843,2.2580645161290325,0.01888880122383529,8.0,35.0,0.15103450221972023,0.22539150164252172,
03261950,train,Loramie Creek near Newport OH,OH,394.6005,train,32,ok,Q99,64.279136,77,77,35,0.21958767918439026,0.3368446294416759,2.40625,0.030419538078660935,15.0,34.0,0.2612088732781636,0.4101481635223473,
03262000,train,Loramie Creek at Lockington OH,OH,666.9864,train,32,ok,Q99,104.205824,61,61,35,0.18849948364764257,0.23647345133274084,1.90625,0.030076569604829802,11.0,43.0,0.195716806219737,0.2509930061542484,
03288100,train,"NORTH ELKHORN CREEK AT GEORGETOWN, KY",KY,380.4579,train,29,ok,Q99,74.22187240000082,118,118,32,0.29408445980488246,0.4794479136850621,4.068965517241379,0.03542501405364919,8.0,23.5,0.3964852703493685,0.6478603430234988,
03297800,train,"CEDAR CREEK AT HWY 1442 NEAR SHEPHERDSVILLE, KY",KY,31.3911,train,21,ok,Q99,6.827746816000074,244,244,24,0.5263546928906602,1.4635096036774773,11.619047619047619,0.17319126015336148,2.0,9.0,1.5835744016616173,3.195563838157948,
03297900,train,"FLOYDS FORK NEAR PEWEE VALLEY, KY",KY,207.5247,train,26,ok,Q99,61.83398031999943,240,240,34,0.5302798365688518,0.8852551970922015,9.23076923076923,0.09688698147086205,4.0,11.0,0.894090351654526,1.3615916961849563,
03466208,train,"BIG LIMESTONE CREEK NEAR LIMESTONE, TN",TN,203.0913,train,28,ok,Q99,12.530184,111,111,30,0.09434690051275264,0.27188638804321014,3.9642857142857144,0.028173165147053415,9.0,21.0,0.21297767063384793,0.5244618710476747,
03539800,train,"OBED RIVER NEAR LANCING, TN",TN,1340.657,train,25,ok,Q99,306.76438943999636,111,111,27,0.398141866264078,0.8379988617521111,4.44,0.03634751851152746,5.0,20.0,0.7688256727858058,1.1037083937203924,
03574500,train,PAINT ROCK RIVER NEAR WOODVILLE AL,AL,813.8025,train,29,ok,Q99,204.164128,74,74,31,0.36317976413196074,0.5964847048270311,2.5517241379310347,0.02421564188767125,12.5,35.5,0.4471243084163541,0.7080918036009965,
03575100,train,"FLINT RIVER AT BROWNSBORO, AL.",AL,968.5789,train,22,ok,Q99,194.76861375999786,80,80,23,0.3457087078812062,0.6996033301985016,3.6363636363636362,0.035008654084344455,12.0,24.0,0.5722831253086352,1.0425346742531765,
03578000,train,"ELK RIVER NEAR PELHAM, TN",TN,168.7671,train,20,ok,Q99,44.59896,89,89,25,0.4026870166045396,0.8325554068298856,4.45,0.03307115310292219,6.0,20.0,0.59815800591466,1.1152752497376563,
03596000,train,"DUCK RIVER BELOW MANCHESTER, TN",TN,289.5669,train,16,ok,Q99,69.163784,80,80,18,0.34556605744648305,0.696486127385416,5.0,0.04719479447983688,8.0,17.0,0.6186451421070571,0.9688806807684167,
04188337,train,Blanchard River below Mt. Blanchard OH,OH,369.3456,train,15,ok,Q99,57.95528664000091,43,43,18,0.2476359918731941,0.3798107441918897,2.8666666666666667,0.03969587160965164,19.0,37.0,0.280794681187484,0.48083932880207597,
04191500,train,Auglaize River near Defiance OH,OH,6038.764,train,32,ok,Q99,690.222,54,54,35,0.13938562262078796,0.1897942161674144,1.6875,0.029207849421556124,25.5,53.5,0.14395756482617966,0.19654662311691598,
04192500,train,Maumee River near Defiance OH,OH,14248.29,train,32,ok,Q99,1223.28576,51,51,35,0.09703394302053087,0.1467681862174338,1.59375,0.015931309102482312,25.0,51.0,0.09862384889695534,0.16056061969541607,
04285500,train,"NORTH BRANCH WINOOSKI RIVER AT WRIGHTSVILLE, VT",VT,181.8963,train,24,ok,Q99,25.6833376,49,49,35,0.1503436276603757,0.16976414803379727,2.0416666666666665,0.03684889411969975,10.0,45.0,0.14913714242675635,0.16991982354781268,
04296500,train,"CLYDE RIVER AT NEWPORT, VT",VT,375.0174,train,25,ok,Q99,37.661344,22,22,35,0.12458813911034528,0.18584397417293172,0.88,0.010303758045080007,47.0,108.5,0.09627265294890318,0.1780100230015994,
05124480,train,"KAWISHIWI RIVER NEAR ELY, MN",MN,707.2242,train,27,ok,Q99,28.3168,7,7,28,0.05024938909047513,0.07475347365092992,0.25925925925925924,0.0033810833856066287,203.0,484.0,0.027807331253653367,0.051510628736969134,
05338500,train,"SNAKE RIVER NEAR PINE CITY, MN",MN,2525.525,train,24,ok,Q99,165.086944,15,15,28,0.08235392482751111,0.11789673513427901,0.625,0.005577650856272956,59.0,127.0,0.05849987784718029,0.10175390827649697,
05387500,train,"Upper Iowa River at Decorah, IA",IA,1269.237,train,18,ok,Q99,107.95638416000075,50,50,23,0.135050451048979,0.24067016640706185,2.7777777777777777,0.014941699095256498,11.0,40.0,0.1621944018335425,0.3817257517705519,
