gauge_id,pilot_split,original_split,camelsh_huc02,state,gauge_name,drain_sqkm_attr,obs_years_usable,first_obs_year_usable,last_obs_year_usable,actual_valid_target_count,sampling_seed,stratum_source_count,stratum_selected_count,area,slope,aridity,snow_fraction,soil_depth,permeability,forest_fraction,baseflow_index
02296260,train,train,03,FL,CHARLIE CREEK NEAR CREWSVILLE FL,496.6614,19,2005,2024,53710,20261521,171,8,496.6614,0.1507682,1.71115289294623,0.0,58.47728,10.89596,0.0150839199999999,50.41995
02304510,train,train,03,FL,HILLSBOROUGH RIVER AT ROWLETT PK DR NEAR TAMPA FL,1601.19,10,2004,2024,45910,20261521,171,8,1601.19,0.4020987,1.66284249896981,0.0,58.74055,10.47703,0.0155398799999999,38.52416
02365769,train,train,03,FL,"BRUCE CREEK AT SH 81 NR REDBAY, FL",211.9887,22,1999,2024,81150,20261521,171,8,211.9887,2.647109,1.33812303012063,0.0002218373967126,60.0,6.522709,0.471990211,69.02221
02373000,train,train,03,AL,SEPULGA RIVER NEAR MCKENZIE AL,1213.604,27,1995,2024,86995,20261521,171,8,1213.604,2.547738,1.27989849668874,0.0015549064696152,57.70352,2.181679,0.6658924500000001,38.46594
02390000,train,train,03,GA,"AMICALOLA CREEK NEAR DAWSONVILLE, GA.",230.5512,19,2006,2024,45715,20261521,171,8,230.5512,11.95979,1.07339502712154,0.011944385564718,37.02572,2.127029,0.8493879400000001,68.19244
02399200,train,train,03,AL,LITTLE RIVER NEAR BLUE POND AL,515.3337,30,1995,2024,95325,20261521,171,8,515.3337,5.877288,1.26348619708915,0.0101343872457969,33.06189,1.961602,0.69922092,39.25814
03048500,train,train,05,PA,"Kiskiminetas River at Vandergrift, PA",4728.982,33,1992,2024,92181,20261523,182,9,4728.982,10.04097,1.23945750914173,0.104959635353647,42.53978,3.300189,0.677019117,40.34098
03069500,train,train,05,WV,"CHEAT RIVER NEAR PARSONS, WV",1856.853,28,1997,2024,92659,20261523,182,9,1856.853,18.74992,1.10184371294163,0.125623625183988,39.43739,3.93614,0.8958714000000001,36.20727
03069870,train,train,05,WV,"CHEAT RIVER AT HWY 50 NEAR ROWLESBURG, WV",2350.885,12,1998,2009,87563,20261523,182,9,2350.885,19.66449,1.09533223384756,0.118175216767796,38.46226,3.971858,0.89531548,36.146
03140000,train,train,05,OH,Mill Creek near Coshocton OH,70.3458,31,1991,2024,86086,20261523,182,9,70.3458,8.178627,1.42964764387662,0.0662084766334348,54.96355,1.246145,0.4092653487,38.13462
03144500,train,train,05,OH,Muskingum River at Dresden OH,15505.69,15,2010,2024,9788,20261523,182,9,15505.69,6.282834,1.42671197524323,0.0654748147162726,54.38219,1.776647,0.4261065787999999,38.00577
03155000,train,train,05,WV,"LITTLE KANAWHA RIVER AT PALESTINE, WV",3924.7,28,1997,2024,94051,20261523,182,9,3924.7,18.32353,1.27275154688755,0.0452654352214886,38.67699,1.242699,0.8813333110000001,24.84255
03201405,train,train,05,WV,"HURRICANE CREEK AT HURRICANE, WV",72.6048,26,1999,2024,91725,20261523,182,9,72.6048,10.89792,1.44231160481272,0.0345877739011658,42.43883,0.8540415,0.69819759,30.38653
03220000,train,train,05,OH,Mill Creek near Bellepoint OH,463.9194,30,1991,2024,83166,20261523,182,9,463.9194,0.8555443,1.55853182542652,0.0542121849036269,59.98651,0.563936,0.123730735,27.6497
03261500,train,train,05,OH,Great Miami River at Sidney OH,1403.33,31,1991,2024,78646,20261523,182,9,1403.33,0.8498272,1.48967075746202,0.0657992352388039,59.97633,1.150463,0.09466373674,43.83369
03578000,train,train,06,TN,"ELK RIVER NEAR PELHAM, TN",168.7671,20,2001,2024,87263,20261524,33,2,168.7671,8.854834,1.1520861693343,0.0170001339408649,40.53424,3.01149,0.7183645,34.50212
03584600,train,train,06,TN,"ELK RIVER AT PROSPECT, TN",4684.148,26,1992,2024,87473,20261524,33,2,4684.148,7.331419,1.21248240679739,0.0132694623356371,54.5351,1.999502,0.44450824,34.64591
04188337,train,train,04,OH,Blanchard River below Mt. Blanchard OH,369.3456,15,2008,2024,23425,20261522,16,2,369.3456,0.3438295,1.57034423385212,0.0708640268720041,60.0,0.5641987,0.06356485575,21.22948
04191500,train,train,04,OH,Auglaize River near Defiance OH,6038.764,32,1991,2024,88007,20261522,16,2,6038.764,0.2742605,1.53909156160746,0.0670443113060812,59.78191,0.8036199,0.0515552232309999,24.49649
05046000,train,train,09,MN,"OTTER TAIL RIVER BL ORWELL D NR FERGUS FALLS, MN",4501.151,31,1994,2024,95246,20261527,2,1,4501.151,1.810185,2.1306587113324,0.124920591060957,60.0,5.921704,0.2993590357,62.61617
05320000,train,train,07,MN,"BLUE EARTH RIVER NEAR RAPIDAN, MN",6287.989,21,1998,2024,89759,20261525,98,5,6287.989,0.6636617,1.7887507502738,0.099974434344271,59.95171,1.711172,0.00821580496,49.89688
05496000,train,train,07,MO,"Wyaconda River above Canton, MO",1029.313,26,1997,2024,84559,20261525,98,5,1029.313,2.303084,1.64117305186477,0.0643850673244937,59.92072,0.6165146,0.147951255,16.96825
05502300,train,train,07,MO,"Salt River at Hagers Grove, MO",935.1459,25,1997,2024,83648,20261525,98,5,935.1459,2.26364,1.63123140494492,0.0567928432830731,59.87908,0.5565418,0.1211076171,18.40598
05506800,train,train,07,MO,"Elk Fork Salt River near Madison, MO",514.6506,28,1997,2024,93641,20261525,98,5,514.6506,1.470253,1.63698919650185,0.0506202964970299,59.85652,0.508579,0.15034958978,12.25399
05507600,train,train,07,MO,"Lick Creek at Perry, MO",275.3757,28,1997,2024,92780,20261525,98,5,275.3757,0.7024592,1.63090875467317,0.0515204223942332,59.93958,0.3672246,0.05355701624,7.856455
06020600,train,train,10U,MT,Ruby River bl Reservoir nr Alder MT,1541.163,30,1995,2024,94937,20261529,67,4,1541.163,24.43341,2.14834246480314,0.360556516083732,53.26441,2.302795,0.259832571,75.58704
06204050,train,train,10U,MT,West Rosebud Creek near Roscoe MT,137.3634,19,2006,2024,45594,20261529,67,4,137.3634,46.35452,1.11647569070949,0.683380813888544,40.79366,5.030472,0.20010353864,71.23143
06430500,train,train,10U,SD,REDWATER CR AT WY-SD STATE LINE,1237.325,33,1991,2024,92110,20261529,67,4,1237.325,10.57609,2.65249968567979,0.189818178188332,48.90518,1.722489,0.5560628350000001,77.3591
06430770,train,train,10U,SD,"SPEARFISH CREEK NEAR LEAD, SD",173.2536,30,1991,2024,89446,20261529,67,4,173.2536,13.51466,1.94957471235731,0.300317839170713,52.02064,1.108236,0.93334164,77.25618
06600100,train,train,10L,IA,"Floyd River at Alton, IA",702.4041,11,2006,2024,67081,20261528,197,9,702.4041,0.8933901,2.03967198017091,0.101793811955884,60.0,1.341072,0.0039912917999999,45.59414
06772898,train,train,10L,NE,"Silver Creek, at Mile 4 near Silver Creek, Nebr.",379.592,18,1997,2024,67571,20261528,197,9,379.592,0.03700095,2.44720703981015,0.0673167088889179,60.0,5.443596,0.0006306037,38.12656
06800000,train,train,10L,NE,"MAPLE CREEK NEAR NICKERSON, NE",953.9042,24,1992,2024,80071,20261528,197,9,953.9042,3.196677,2.18265278565669,0.0748882237137105,60.0,1.201329,0.0165630599,41.30169
06867000,train,train,10L,KS,"SALINE R NR RUSSELL, KS",3856.955,16,2008,2023,24600,20261528,197,9,3856.955,2.199103,3.44816095481078,0.0531679683135006,55.31424,1.388187,0.002321080337,23.60829
06874000,train,train,10L,KS,"SF SOLOMON R AT OSBORNE, KS",5102.32,31,1993,2024,84911,20261528,197,9,5102.32,2.158586,3.30219501187665,0.0526547650970487,55.66606,1.39191,0.005342159,27.91322
06889200,train,train,10L,KS,"SOLDIER C NR DELIA, KS",385.6599,33,1992,2024,92122,20261528,197,9,385.6599,3.227702,1.94369460581436,0.0448968244022841,54.37778,0.4665408,0.084574256,17.70327
06890100,train,train,10L,KS,"DELAWARE R NR MUSCOTAH, KS",1131.965,31,1991,2024,80363,20261528,197,9,1131.965,2.653105,1.91218376964719,0.0487949175368716,59.14938,0.3973905,0.0841589470399999,18.73516
06903400,train,train,10L,IA,"Chariton River near Chariton, IA",481.4154,18,1992,2024,65660,20261528,197,9,481.4154,2.368906,1.69666394894571,0.0703461743668895,59.91924,0.5558499,0.0846447786999999,15.42683
06903700,train,train,10L,IA,"South Fork Chariton River near Promise City, IA",439.3953,20,1998,2024,70850,20261528,197,9,439.3953,2.889228,1.66421585388396,0.0689265961717771,59.7008,0.6825783,0.1091625097,17.22341
07024000,train,train,08,KY,"BAYOU DE CHIEN NEAR CLINTON, KY",177.8643,31,1988,2024,90860,20261526,51,3,177.8643,2.467795,1.3927496000042,0.0232802064769048,60.0,1.578384,0.280907987,26.45528
07050700,train,train,11,MO,"James River near Springfield, MO",635.8077,28,1997,2024,95139,20261530,172,8,635.8077,3.967692,1.48354073479411,0.0365603371989094,58.5135,1.641273,0.412529952,35.65771
07062500,train,train,11,MO,"Black River at Leeper, MO",2565.883,16,2009,2024,23850,20261530,172,8,2565.883,9.381209,1.45219656707746,0.0276067700549146,55.88711,1.737305,0.86950915,35.71965
07065495,train,train,11,MO,"Jacks Fork at Alley Spring, MO",789.1665,30,1994,2024,94744,20261530,172,8,789.1665,6.584986,1.42550835377736,0.0314019523405378,55.12271,1.71945,0.72446679,45.73251
07141770,train,train,11,KS,"WALNUT C NR ALEXANDER, KS",2892.801,13,1997,2009,87840,20261530,172,8,2892.801,1.001241,3.51464658436011,0.0501386149521678,58.474,1.156649,0.002246576785,14.41547
07167500,train,train,11,KS,"OTTER C AT CLIMAX, KS",319.6179,34,1991,2024,95435,20261530,172,8,319.6179,3.267119,1.98460820817691,0.0299663782600648,37.34221,0.4616981,0.0608620469999999,19.51863
07232900,train,train,11,OK,"Coldwater Creek near Guymon, OK",4869.655,18,1991,2008,84774,20261530,172,8,4869.655,0.6576084,5.22920618748528,0.0338125157335207,59.99926,1.376877,3.1603882e-05,13.69534
07295500,train,train,11,TX,"Tierra Blanca Ck abv Buffalo Lk nr Umbarger, TX",4299.549,22,2003,2024,71146,20261530,172,8,4299.549,0.5350128,5.0553175406231,0.0337516927022399,59.99055,0.7371841,0.00018274004,13.04526
07326500,train,train,11,OK,"Washita River at Anadarko, OK",9429.761,30,1991,2024,88704,20261530,172,8,9429.761,2.521207,3.20753591515638,0.0216695460867104,54.51545,1.912777,0.020267407,22.31651
07360200,train,train,08,AR,"Little Missouri River near Langley, AR",175.9833,26,1999,2024,93332,20261526,51,3,175.9833,20.37647,1.25029110156487,0.0155452502751259,43.42514,2.379872,0.9184145,22.04294
07363000,train,train,08,AR,"Saline River at Benton, AR",1430.822,24,2001,2024,88613,20261526,51,3,1430.822,6.479712,1.36669695209743,0.0155908494575176,40.09515,2.548843,0.8197141000000001,21.85331
08028000,train,train,12,LA,"Bayou Anacoco near Rosepine, LA",945.0702,24,1996,2024,77743,20261531,177,8,945.0702,2.246121,1.45303151814678,0.0038382038802247,57.71095,2.238297,0.425715045,26.19909
08030500,train,train,12,TX,"Sabine Rv nr Ruliff, TX",24096.06,34,1991,2024,94620,20261531,177,8,24096.06,1.884392,1.73005518457701,0.0040809761691541,59.64679,1.785542,0.34524393,19.80557
08036500,train,train,12,TX,"Angelina Rv nr Alto, TX",3296.024,32,1991,2024,84288,20261531,177,8,3296.024,2.859264,1.96806850634917,0.0057182305913819,59.01534,2.33598,0.4017941,28.49031
08055000,train,train,12,TX,"Denton Ck nr Grapevine, TX",1824.615,21,2004,2024,63767,20261531,177,8,1824.615,2.224696,2.65284287973173,0.0059770664485803,50.81519,0.8603869,0.138401897,12.914
08116400,train,train,12,TX,"Dry Ck nr Rosenberg, TX",24.6339,17,2008,2024,25939,20261531,177,8,24.6339,0.01620745,1.8132416311036,0.0008875919062258,60.0,0.6102291,0.0279858203,14.05579
08148500,train,train,12,TX,"N Llano Rv nr Junction, TX",2336.848,21,2002,2024,81257,20261531,177,8,2336.848,3.349571,4.48398912338039,0.0032914853591861,20.31698,0.5848408,0.0453953708049999,47.91116
08158600,train,train,12,TX,"Walnut Ck at Webberville Rd, Austin, TX",134.586,17,2008,2024,27811,20261531,177,8,134.586,2.508539,2.83477595774786,0.0030818815761786,40.23869,0.6339884,0.1323191199999999,22.89598
08183200,train,train,12,TX,"San Antonio Rv nr Floresville, TX",5091.583,19,2006,2024,43312,20261531,177,8,5091.583,4.70644,3.36510085724775,0.0023774979139698,38.92119,1.362044,0.305048092,39.51027
08291000,train,train,13,NM,"SANTA CRUZ RIVER NEAR CUNDIYO, NM",238.815,20,1991,2024,79167,20261532,54,3,238.815,28.16396,2.86968499729343,0.333611089533909,45.72961,3.978584,0.87426795,72.21194
08317400,train,train,13,NM,"RIO GRANDE BELOW COCHITI DAM, NM",37162.64,29,1994,2024,85625,20261532,54,3,37162.64,14.26097,3.70484581654465,0.281658260676132,51.05999,4.022001,0.38843605,63.61327
08382500,train,train,13,NM,"GALLINAS R NR COLONIAS, NM",1618.996,26,1991,2024,85012,20261532,54,3,1618.996,9.489071,4.86016212094431,0.0513398474426301,40.88422,1.307268,0.3182331967,42.64766
09354500,train,train,14,CO,"LOS PINOS RIVER AT LA BOCA, CO.",1343.914,21,1998,2024,80578,20261533,29,2,1343.914,25.10021,2.0928000201549,0.365387090841473,43.03688,1.932051,0.5731524499999999,64.49801
09364500,train,train,14,NM,"ANIMAS RIVER AT FARMINGTON, NM",3545.659,31,1991,2024,90516,20261533,29,2,3545.659,25.36518,2.32824466367281,0.355387205479039,40.30034,1.96767,0.536533,61.98034
09423350,train,train,15,CA,CARUTHERS C NR IVANPAH CA,2.2428,24,2000,2024,94491,20261534,8,1,2.2428,29.97778,14.080326649809,0.0015875786217511,11.06096,1.691398,0.4915730359999999,11.84986
10194200,train,train,16,UT,"CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT",425.8269,30,1992,2024,86149,20261535,39,3,425.8269,25.31102,3.6297586469719,0.360031065159346,44.80196,2.530171,0.7332318,71.48344
10310500,train,train,16,NV,"CLEAR CREEK NEAR CARSON CITY, NV",39.4893,34,1989,2024,94218,20261535,39,3,39.4893,26.62741,5.7179986842485,0.18339477470779,26.62152,12.59698,0.3672995,69.90759
10321000,train,train,16,NV,"HUMBOLDT R NR CARLIN, NV",10390.54,25,1992,2024,81750,20261535,39,3,10390.54,11.13049,4.01093744956008,0.30031629730408,46.62827,1.872273,0.0519566573,65.41006
11048553,train,train,18,CA,SAND CYN C A IRVINE CA,21.618,12,2002,2013,81348,20261537,43,3,21.618,12.09348,4.24594469936647,0.0,31.10094,0.8127649,0.0279350518,18.35951
11162620,train,train,18,CA,PILARCITOS C BL STONE DAM NR HILLSBOROUGH CA,17.3313,26,1998,2024,90232,20261537,43,3,17.3313,24.27912,1.64477580789297,0.0,28.68046,1.187173,0.9339460333,23.52394
11466320,train,train,18,CA,SANTA ROSA C A WILLOWSIDE RD NR SANTA ROSA CA,199.3878,26,1999,2024,91111,20261537,43,3,199.3878,12.23272,1.92805291814606,0.0,39.12579,1.140404,0.25356365,28.71259
12377150,train,train,17,MT,Mission Cr ab Reservoir nr ST Ignatius MT,32.1768,32,1991,2024,86996,20261536,72,4,32.1768,57.62181,1.04305905446377,0.512208364100112,42.46409,2.32914,0.4821269093,75.10931
12456500,train,train,17,WA,"CHIWAWA RIVER NEAR PLAIN, WA",445.7034,20,1992,2024,71270,20261536,72,4,445.7034,41.13913,1.10029098264951,0.352144290774771,55.34921,6.82667,0.7406073495,68.40679
14113200,train,train,17,OR,"MOSIER CREEK NEAR MOSIER, OR",107.4582,19,2006,2024,45365,20261536,72,4,107.4582,17.83476,1.93809800949447,0.207204967810001,49.51838,1.578193,0.5947167600000001,71.58952
14201300,train,train,17,OR,"ZOLLNER CREEK NEAR MT ANGEL, OR",38.8514,25,1994,2023,84493,20261536,72,4,38.8514,1.375612,1.12469803564121,0.0013018923016551,58.64761,1.095192,0.0132743331,50.83435
01072800,validation,validation,01,NH,"COCHECO RIVER NEAR ROCHESTER, NH.",243.9549,25,1996,2024,23857,20262519,12,1,243.9549,4.917732,1.00861170287574,0.118622485743953,52.0069,5.412101,0.6717270000000001,53.27757
01493000,validation,validation,02,MD,"UNICORN BRANCH NEAR MILLINGTON, MD",50.922,28,1991,2024,25993,20262520,21,1,50.922,0.2296079,1.38222423474625,0.029421695160676,60.0,5.077579,0.133881242,52.80544
02270500,validation,validation,03,FL,"ARBUCKLE CREEK NR DE SOTO CITY, FLA.",982.2276,22,2001,2024,24048,20262521,20,1,982.2276,0.3398737,1.67942773112847,0.0,57.56978,12.14017,0.03959999,57.34402
03189100,validation,validation,05,WV,"GAULEY RIVER NEAR CRAIGSVILLE, WV",1369.11,27,1998,2024,25728,20262523,21,1,1369.11,20.67475,1.06186912929727,0.0902927567023318,37.8931,3.789346,0.93219388,34.25573
05489000,validation,validation,07,IA,"Cedar Creek near Bussey, IA",964.7559,20,1992,2024,22111,20262525,11,1,964.7559,4.49679,1.71037788004454,0.0700222312723052,57.32044,0.6217898,0.2912698724999999,19.07993
06209500,validation,validation,10U,MT,Rock Creek near Red Lodge MT,272.6757,13,2004,2024,20849,20262529,8,1,272.6757,36.67257,1.61882816969868,0.648379387469963,42.24578,5.462459,0.2329250886,71.822
06846500,validation,validation,10L,KS,"BEAVER C AT CEDAR BLUFFS, KS",4357.758,30,1991,2024,25178,20262528,23,1,4357.758,1.865013,3.8991309604536,0.0642763937321102,59.58067,1.324568,0.000411817228,44.43644
07151500,validation,validation,11,KS,"CHIKASKIA R NR CORBIN, KS",2108.996,34,1991,2024,24294,20262530,19,1,2108.996,0.8828865,2.61244358915856,0.0346816640713833,58.22932,2.657442,0.02123474782,37.63364
08050800,validation,validation,12,TX,"Timber Ck nr Collinsville, TX",100.9324,17,2008,2024,26183,20262531,21,1,100.9324,2.126375,2.37127412619469,0.0078074689395924,48.93986,1.282718,0.31713687,12.06118
12116400,validation,validation,17,WA,"CEDAR RIVER AT POWERPLANT AT CEDAR FALLS, WA",219.0852,19,2006,2024,25608,20262536,8,1,219.0852,36.44434,0.518519561872102,0.163723839681521,54.98725,3.476367,0.734508733,57.33825
